SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2024-25,1610612755,PHI,Philadelphia 76ers,0022400274,2024-11-24T00:00:00,PHI vs. LAC,L,48.0,18.0,12.0,18.0,50.0,24.0,19.0,17.0,64.0,0,0,0,0,39,327,407,219,289,586,577,433,662,1
2024-25,1610612752,NYK,New York Knicks,0022400264,2024-11-23T00:00:00,NYK @ UTA,L,48.0,36.0,19.0,29.0,42.0,11.0,12.0,14.0,46.0,0,0,0,0,39,4,103,18,495,77,256,301,280,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400268,2024-11-23T00:00:00,CHA @ MIL,L,48.0,11.0,15.0,18.0,36.0,13.0,19.0,10.0,32.0,0,0,0,0,39,620,263,219,626,144,577,146,36,1
2024-25,1610612744,GSW,Golden State Warriors,0022400269,2024-11-23T00:00:00,GSW @ SAS,L,48.0,9.0,20.0,2.0,44.0,16.0,12.0,13.0,42.0,0,0,0,0,39,660,86,719,444,268,256,263,183,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022400268,2024-11-23T00:00:00,MIL vs. CHA,W,48.0,13.0,19.0,10.0,32.0,11.0,15.0,18.0,36.0,0,0,0,0,39,542,103,533,671,77,412,469,75,1
2024-25,1610612745,HOU,Houston Rockets,0022400267,2024-11-23T00:00:00,HOU vs. POR,L,48.0,18.0,12.0,13.0,40.0,8.0,18.0,19.0,32.0,0,0,0,0,39,327,407,423,541,36,537,505,36,1
2024-25,1610612753,ORL,Orlando Magic,0022400265,2024-11-23T00:00:00,ORL vs. DET,W,48.0,29.0,18.0,19.0,52.0,20.0,11.0,10.0,40.0,0,0,0,0,39,41,147,189,240,450,207,146,137,1
2024-25,1610612741,CHI,Chicago Bulls,0022400266,2024-11-23T00:00:00,CHI vs. MEM,L,48.0,14.0,14.0,10.0,58.0,16.0,18.0,28.0,64.0,0,0,0,0,39,499,312,533,120,268,537,689,662,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022400270,2024-11-23T00:00:00,LAL vs. DEN,L,48.0,18.0,5.0,27.0,42.0,31.0,15.0,26.0,64.0,0,0,0,0,39,327,691,35,495,691,412,661,662,1
2024-25,1610612759,SAS,San Antonio Spurs,0022400269,2024-11-23T00:00:00,SAS vs. GSW,W,48.0,16.0,12.0,13.0,42.0,9.0,20.0,2.0,44.0,0,0,0,0,39,409,407,423,495,48,621,2,229,1
2024-25,1610612743,DEN,Denver Nuggets,0022400270,2024-11-23T00:00:00,DEN @ LAL,W,48.0,31.0,15.0,26.0,64.0,18.0,5.0,27.0,42.0,0,0,0,0,39,24,263,47,43,357,21,677,183,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022400266,2024-11-23T00:00:00,MEM @ CHI,W,48.0,16.0,18.0,28.0,64.0,14.0,14.0,10.0,58.0,0,0,0,0,39,409,147,25,43,182,369,146,572,1
2024-25,1610612765,DET,Detroit Pistons,0022400265,2024-11-23T00:00:00,DET @ ORL,L,48.0,20.0,11.0,10.0,40.0,29.0,18.0,19.0,52.0,0,0,0,0,39,224,468,533,541,670,537,505,435,1
2024-25,1610612762,UTA,Utah Jazz,0022400264,2024-11-23T00:00:00,UTA vs. NYK,W,48.0,11.0,12.0,14.0,46.0,36.0,19.0,29.0,42.0,0,0,0,0,39,620,407,381,398,718,577,699,183,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400267,2024-11-23T00:00:00,POR @ HOU,W,48.0,8.0,18.0,19.0,32.0,18.0,12.0,13.0,40.0,0,0,0,0,39,676,147,189,671,357,256,263,137,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400027,2024-11-22T00:00:00,BKN @ PHI,L,48.0,12.0,7.0,17.0,46.0,28.0,16.0,17.0,42.0,0,0,0,0,39,580,639,255,398,654,461,433,183,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022400029,2024-11-22T00:00:00,MIL vs. IND,W,48.0,25.0,9.0,21.0,50.0,37.0,8.0,26.0,60.0,0,0,0,0,39,96,555,134,289,720,85,661,604,1
2024-25,1610612738,BOS,Boston Celtics,0022400028,2024-11-22T00:00:00,BOS @ WAS,W,48.0,23.0,12.0,11.0,30.0,10.0,10.0,19.0,52.0,0,0,0,0,39,138,407,504,688,64,169,505,435,1
2024-25,1610612741,CHI,Chicago Bulls,0022400030,2024-11-22T00:00:00,CHI vs. ATL,W,48.0,18.0,9.0,27.0,56.0,16.0,19.0,12.0,70.0,0,0,0,0,39,327,555,35,152,268,577,220,705,1
2024-25,1610612746,LAC,LA Clippers,0022400034,2024-11-22T00:00:00,LAC vs. SAC,W,48.0,14.0,16.0,16.0,56.0,16.0,12.0,9.0,38.0,0,0,0,0,39,499,221,291,152,268,256,117,98,1
2024-25,1610612737,ATL,Atlanta Hawks,0022400030,2024-11-22T00:00:00,ATL @ CHI,L,48.0,16.0,19.0,12.0,70.0,18.0,9.0,27.0,56.0,0,0,0,0,39,409,103,461,14,357,130,677,529,1
2024-25,1610612744,GSW,Golden State Warriors,0022400032,2024-11-22T00:00:00,GSW @ NOP,W,48.0,12.0,18.0,20.0,50.0,14.0,14.0,14.0,44.0,0,0,0,0,39,580,147,160,289,182,369,301,229,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400031,2024-11-22T00:00:00,POR @ HOU,L,48.0,18.0,22.0,7.0,36.0,28.0,17.0,26.0,48.0,0,0,0,0,39,327,48,641,626,654,503,661,326,1
2024-25,1610612754,IND,Indiana Pacers,0022400029,2024-11-22T00:00:00,IND @ MIL,L,48.0,37.0,8.0,26.0,60.0,25.0,9.0,21.0,50.0,0,0,0,0,39,3,594,47,86,613,130,564,376,1
2024-25,1610612758,SAC,Sacramento Kings,0022400034,2024-11-22T00:00:00,SAC @ LAC,L,48.0,16.0,12.0,9.0,38.0,14.0,16.0,16.0,56.0,0,0,0,0,39,409,407,578,587,182,461,385,529,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022400032,2024-11-22T00:00:00,NOP vs. GSW,L,48.0,14.0,14.0,14.0,44.0,12.0,18.0,20.0,50.0,0,0,0,0,39,499,312,381,444,104,537,535,376,1
2024-25,1610612743,DEN,Denver Nuggets,0022400033,2024-11-22T00:00:00,DEN vs. DAL,L,48.0,19.0,19.0,10.0,52.0,18.0,26.0,18.0,66.0,0,0,0,0,39,274,103,533,240,357,702,469,681,1
2024-25,1610612755,PHI,Philadelphia 76ers,0022400027,2024-11-22T00:00:00,PHI vs. BKN,W,48.0,28.0,16.0,17.0,42.0,12.0,7.0,17.0,46.0,0,0,0,0,39,54,221,255,495,104,59,433,280,1
2024-25,1610612745,HOU,Houston Rockets,0022400031,2024-11-22T00:00:00,HOU vs. POR,W,48.0,28.0,17.0,26.0,48.0,18.0,22.0,7.0,36.0,0,0,0,0,39,54,187,47,348,357,660,55,75,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400033,2024-11-22T00:00:00,DAL @ DEN,W,48.0,18.0,26.0,18.0,66.0,19.0,19.0,10.0,52.0,0,0,0,0,39,327,15,219,27,397,577,146,435,1
2024-25,1610612764,WAS,Washington Wizards,0022400028,2024-11-22T00:00:00,WAS vs. BOS,L,48.0,10.0,10.0,19.0,52.0,23.0,12.0,11.0,30.0,0,0,0,0,39,647,517,189,240,560,256,191,18,1
2024-25,1610612765,DET,Detroit Pistons,0022400260,2024-11-21T00:00:00,DET @ CHA,L,53.0,19.0,25.0,14.0,46.0,25.0,25.0,17.0,40.0,0,0,0,0,1,274,22,381,398,613,694,433,137,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400260,2024-11-21T00:00:00,CHA vs. DET,W,53.0,25.0,25.0,17.0,40.0,19.0,25.0,14.0,46.0,0,0,0,0,1,96,22,255,541,397,694,301,280,1
