SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,USG_PCT_RANK,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2024-25,1630208,Nick Richards,Nick,1610612766,CHA,Charlotte Hornets,0022400132,2024-11-01T00:00:00,CHA vs. BOS,L,16.0,0.083,0.0,0.036,0.0,0.0,0.25,0.4,1.0,0.2,0.273,0.143,0.2,0.0,1.0,0.0,0.2,0.333,0.023,1,1040,1040,1040,1455,1812,1738,1910,1135,1613,557,263,1,837,532,1029,1234,991,1,1,1089,302,1782,1,15:33
2024-25,1641711,Gradey Dick,Gradey,1610612761,TOR,Toronto Raptors,0022400137,2024-11-01T00:00:00,TOR vs. LAL,L,32.0,0.333,0.342,0.356,0.625,0.44,0.0,0.0,0.2,0.263,0.241,0.107,0.143,0.5,0.0,0.0,0.118,0.125,0.36,1,1040,1040,1040,466,81,199,103,69,101,1080,1149,739,561,677,1245,1030,126,678,1,722,1108,151,1,31:35
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022400133,2024-11-01T00:00:00,CLE vs. ORL,W,28.0,0.074,0.036,0.057,0.0,0.0,0.0,0.0,0.5,0.391,0.407,0.071,0.222,0.2,0.5,0.0,0.154,0.1,0.026,1,1,1,1,677,1880,1732,1878,1135,1613,1080,1149,168,211,183,1438,1353,736,193,1,880,1247,1778,1,28:28
2024-25,1631108,Max Christie,Max,1610612747,LAL,Los Angeles Lakers,0022400137,2024-11-01T00:00:00,LAL @ TOR,W,13.0,0.147,0.083,0.045,0.0,0.0,0.455,0.417,1.0,0.25,0.357,0.1,0.286,0.0,0.0,0.0,0.0,0.375,0.189,1,1,1,1,1580,1319,1541,1896,1135,1613,222,258,1,584,263,1259,1559,991,678,1,1,236,925,1,13:16
2024-25,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,0022400139,2024-11-01T00:00:00,DEN @ MIN,L,6.0,0.071,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.182,1,1040,1040,1040,1807,1886,812,1684,1135,1613,1080,1149,1085,837,843,1547,1,991,678,1,2052,1437,961,1,5:43
2024-25,1627734,Domantas Sabonis,Domantas,1610612758,SAC,Sacramento Kings,0022400135,2024-11-01T00:00:00,SAC @ ATL,W,33.0,0.193,0.167,0.177,0.0,0.0,0.357,0.313,0.429,0.393,0.4,0.273,0.25,0.0,0.0,0.0,0.375,0.429,0.181,1,1,1,1,374,855,1041,1087,1135,1613,364,475,320,209,185,507,1404,991,678,1,1775,157,978,1,33:11
2024-25,1629216,Gabe Vincent,Gabe,1610612747,LAL,Los Angeles Lakers,0022400137,2024-11-01T00:00:00,LAL @ TOR,W,21.0,0.128,0.067,0.188,0.0,0.286,0.0,0.0,0.25,0.167,0.188,0.25,0.0,0.0,0.0,0.0,0.5,0.077,0.037,1,1,1,1,1146,1491,1629,990,1135,494,1080,1149,592,1017,948,556,1,991,678,1,1925,1347,1766,1,20:32
2024-25,203944,Julius Randle,Julius,1610612750,MIN,Minnesota Timberwolves,0022400139,2024-11-01T00:00:00,MIN vs. DEN,W,37.0,0.22,0.276,0.21,0.167,0.152,0.417,0.385,0.2,0.25,0.24,0.318,0.231,0.0,0.0,0.0,0.188,0.4,0.28,1,1,1,1,171,613,452,799,846,1177,273,303,739,584,679,397,1390,991,678,1,1070,186,401,1,36:33
2024-25,1631204,Marcus Sasser,Marcus,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,20.0,0.07,0.045,0.056,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.077,0.2,0.25,0.0,0.0,0.2,0.143,0.038,1,1040,1040,1040,1190,1895,1709,1879,1135,1529,1080,1149,1085,1719,1818,1403,1234,582,678,1,1089,1029,1763,1,19:55
2024-25,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022400140,2024-11-01T00:00:00,OKC @ POR,W,28.0,0.348,0.364,0.316,0.077,0.2,0.833,0.857,0.143,0.316,0.269,0.3,0.333,0.091,0.0,0.0,0.059,0.5,0.353,1,1,1,1,687,60,140,203,1113,886,36,30,896,374,554,437,1627,982,678,1,488,65,167,1,28:22
2024-25,1630162,Anthony Edwards,Anthony,1610612750,MIN,Minnesota Timberwolves,0022400139,2024-11-01T00:00:00,MIN vs. DEN,W,38.0,0.287,0.324,0.348,0.5,0.412,0.0,0.0,0.0,0.167,0.138,0.16,0.143,0.167,0.143,0.0,0.067,0.091,0.309,1,1,1,1,88,249,282,116,111,131,1080,1149,1085,1017,1272,973,1030,824,655,1,506,1286,304,1,38:18
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022400139,2024-11-01T00:00:00,DEN @ MIN,L,38.0,0.211,0.324,0.265,0.5,0.304,0.174,0.172,0.333,0.292,0.306,0.087,0.0,0.125,0.0,0.2,0.133,0.19,0.307,1,1040,1040,1040,95,668,282,392,111,431,792,842,415,448,421,1365,1,927,678,1442,795,872,307,1,38:03
2024-25,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,0022400137,2024-11-01T00:00:00,TOR vs. LAL,L,14.0,0.242,0.3,0.214,0.0,0.3,0.75,0.8,0.0,0.286,0.2,0.2,0.0,0.0,0.0,0.0,0.273,0.4,0.36,1,1040,1040,1040,1537,474,338,746,1135,441,46,33,1085,460,843,760,1,991,678,1,1463,186,153,1,13:56
2024-25,1641732,Colby Jones,Colby,1610612758,SAC,Sacramento Kings,0022400135,2024-11-01T00:00:00,SAC @ ATL,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,2080,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,2052,1437,1787,1,0:12
2024-25,1630188,Jalen Smith,Jalen,1610612741,CHI,Chicago Bulls,0022400136,2024-11-01T00:00:00,CHI @ BKN,L,14.0,0.156,0.25,0.174,0.167,0.176,0.0,0.0,0.5,0.364,0.385,0.0,0.25,0.0,0.5,0.0,0.2,0.0,0.185,1,1040,1040,1040,1560,1214,537,1111,846,1034,1080,1149,168,249,223,1547,1404,991,193,1,1089,1437,943,1,13:35
2024-25,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0022400132,2024-11-01T00:00:00,BOS @ CHA,W,36.0,0.302,0.3,0.279,0.3,0.265,0.579,0.565,0.1,0.476,0.355,0.231,0.625,0.3,0.25,0.0,0.111,0.235,0.36,1,1,1,1,211,182,338,334,484,589,108,102,1022,112,271,661,2010,534,513,1,662,673,155,1,35:37
2024-25,1627736,Malik Beasley,Malik,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,25.0,0.203,0.158,0.209,0.4,0.316,0.0,0.0,0.0,0.0,0.0,0.111,0.214,1.0,0.0,0.0,0.0,0.0,0.186,1,1040,1040,1040,866,738,1115,804,278,378,1080,1149,1085,1719,1818,1185,1341,1,678,1,1,1437,937,1,25:21
2024-25,1642258,Zaccharie Risacher,Zaccharie,1610612737,ATL,Atlanta Hawks,0022400135,2024-11-01T00:00:00,ATL vs. SAC,L,20.0,0.208,0.059,0.231,0.167,0.316,0.0,0.0,0.0,0.1,0.067,0.0,0.143,0.0,0.0,1.0,0.273,0.143,0.07,1,1040,1040,1040,1193,691,1665,613,846,378,1080,1149,1085,1424,1669,1547,1030,991,678,1988,1463,1029,1652,1,19:53
2024-25,1631093,Jaden Ivey,Jaden,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,19.0,0.289,0.267,0.3,0.5,0.308,0.0,0.0,0.667,0.231,0.313,0.25,0.333,0.0,0.0,0.0,0.5,0.4,0.286,1,1040,1040,1040,1263,242,493,244,111,406,1080,1149,93,715,398,556,1627,991,678,1,1925,186,379,1,18:54
2024-25,1631114,Jalen Williams,Jalen,1610612760,OKC,Oklahoma City Thunder,0022400140,2024-11-01T00:00:00,OKC @ POR,W,26.0,0.267,0.296,0.255,0.4,0.25,0.222,0.222,0.333,0.25,0.263,0.211,0.375,0.364,0.0,1.0,0.143,0.25,0.301,1,1,1,1,816,331,357,451,278,619,648,666,415,584,578,746,1785,348,678,1988,816,567,324,1,26:17
2024-25,1630183,Jaden McDaniels,Jaden,1610612750,MIN,Minnesota Timberwolves,0022400139,2024-11-01T00:00:00,MIN vs. DEN,W,26.0,0.169,0.2,0.163,0.286,0.174,0.0,0.0,0.0,0.0,0.0,0.059,0.273,0.333,0.5,0.0,0.333,0.0,0.189,1,1,1,1,815,1081,812,1216,508,1049,1080,1149,1085,1719,1818,1491,1536,352,193,1,1628,1437,927,1,26:17
2024-25,1630194,Paul Reed,Paul,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,7.0,0.294,0.333,0.357,0.0,0.2,0.5,0.5,1.0,0.167,0.286,0.25,0.0,1.0,1.0,1.0,0.333,0.5,0.357,1,1040,1040,1040,1757,218,200,100,1135,886,149,132,1,1017,464,556,1,1,1,1988,1628,65,158,1,7:29
2024-25,1641775,Jordan Walsh,Jordan,1610612738,BOS,Boston Celtics,0022400132,2024-11-01T00:00:00,BOS @ CHA,W,6.0,0.188,0.286,0.273,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,1,1,1,1782,897,392,359,1,15,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,327,1,6:24
2024-25,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,0022400138,2024-11-01T00:00:00,IND @ NOP,L,22.0,0.216,0.208,0.22,0.0,0.053,0.0,0.0,0.0,0.15,0.136,0.563,0.25,1.0,0.0,0.5,0.111,0.0,0.167,1,1040,1040,1040,1076,642,788,707,1135,1571,1080,1149,1085,1149,1280,63,1404,1,678,1748,662,1437,1058,1,21:49
2024-25,203552,Seth Curry,Seth,1610612766,CHA,Charlotte Hornets,0022400132,2024-11-01T00:00:00,CHA vs. BOS,L,19.0,0.068,0.188,0.094,0.286,0.111,0.0,0.0,0.0,0.154,0.133,0.0,0.0,0.333,0.0,0.0,0.455,0.0,0.186,1,1040,1040,1040,1287,1902,915,1740,508,1371,1080,1149,1085,1116,1293,1547,1,352,678,1,1917,1437,937,1,18:36
2024-25,1631133,Jabari Walker,Jabari,1610612757,POR,Portland Trail Blazers,0022400140,2024-11-01T00:00:00,POR vs. OKC,L,11.0,0.179,0.111,0.2,0.0,0.1,0.0,0.091,0.667,0.167,0.333,0.5,0.333,0.5,0.0,0.667,0.0,0.222,0.069,1,1040,1040,1040,1668,989,1392,859,1135,1414,1080,1072,93,1017,302,89,1627,126,678,1933,1,697,1654,1,10:51
2024-25,1630574,Ariel Hukporti,Ariel,1610612752,NYK,New York Knicks,0022400134,2024-11-01T00:00:00,NYK @ DET,W,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.333,0.0,1,1,1,1,1844,1701,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1903,991,678,1,2052,302,1787,1,5:06
2024-25,1627742,Brandon Ingram,Brandon,1610612740,NOP,New Orleans Pelicans,0022400138,2024-11-01T00:00:00,NOP vs. IND,W,35.0,0.329,0.294,0.352,0.429,0.381,0.231,0.176,0.182,0.148,0.158,0.333,0.333,0.2,0.5,0.0,0.273,0.278,0.295,1,1,1,1,235,109,363,109,253,189,636,833,810,1162,1138,325,1627,736,193,1,1463,518,348,1,35:18
2024-25,1630579,Jericho Sims,Jericho,1610612752,NYK,New York Knicks,0022400134,2024-11-01T00:00:00,NYK @ DET,W,16.0,0.071,0.0,0.029,0.0,0.0,0.0,0.0,0.5,0.273,0.353,0.0,0.5,0.0,1.0,0.5,0.429,0.4,0.0,1,1,1,1,1394,1886,1738,1919,1135,1613,1080,1149,168,514,275,1547,1903,991,1,1748,1878,186,1787,1,16:22
2024-25,1630191,Isaiah Stewart,Isaiah,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,16.0,0.077,0.071,0.107,0.0,0.133,0.0,0.0,0.5,0.111,0.182,0.222,0.0,0.5,1.0,0.0,0.5,0.0,0.056,1,1040,1040,1040,1390,1853,1603,1651,1135,1263,1080,1149,168,1360,984,690,1,126,1,1,1925,1437,1701,1,16:29
2024-25,1630182,Josh Green,Josh,1610612766,CHA,Charlotte Hornets,0022400132,2024-11-01T00:00:00,CHA vs. BOS,L,23.0,0.115,0.05,0.1,0.091,0.125,0.0,0.333,0.0,0.067,0.063,0.1,0.143,0.0,0.0,0.333,0.235,0.333,0.056,1,1040,1040,1040,1024,1603,1689,1684,1081,1293,1080,363,1085,1605,1690,1259,1030,991,678,1592,1313,302,1701,1,22:45
2024-25,1641783,Tristan da Silva,Tristan,1610612753,ORL,Orlando Magic,0022400133,2024-11-01T00:00:00,ORL @ CLE,L,20.0,0.184,0.3,0.205,0.333,0.2,0.222,0.188,0.667,0.214,0.294,0.143,0.0,0.0,0.0,0.5,0.3,0.143,0.293,1,1040,1040,1040,1174,936,338,841,362,886,648,794,93,799,448,1029,1,991,678,1748,1570,1029,357,1,20:08
2024-25,1630532,Franz Wagner,Franz,1610612753,ORL,Orlando Magic,0022400133,2024-11-01T00:00:00,ORL @ CLE,L,30.0,0.333,0.348,0.352,0.0,0.105,0.111,0.25,0.5,0.316,0.348,0.429,0.364,0.125,0.0,1.0,0.429,0.2,0.293,1,1040,1040,1040,561,81,176,110,1135,1404,950,578,168,374,293,196,1768,927,678,1988,1878,769,357,1,30:04
2024-25,1631323,Simone Fontecchio,Simone,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,20.0,0.191,0.333,0.206,0.667,0.286,0.0,0.5,0.0,0.267,0.222,0.0,0.182,0.0,0.0,0.0,0.0,0.444,0.353,1,1040,1040,1040,1189,864,200,835,47,494,1080,132,1085,548,747,1547,1201,991,678,1,1,141,167,1,19:56
2024-25,1630174,Aaron Nesmith,Aaron,1610612754,IND,Indiana Pacers,0022400138,2024-11-01T00:00:00,IND @ NOP,L,10.0,0.273,0.333,0.278,0.5,0.333,0.0,0.0,0.0,0.2,0.2,0.083,0.333,0.0,0.0,0.0,0.0,0.5,0.353,1,1040,1040,1040,1684,306,200,341,111,289,1080,1149,1085,837,843,1370,1627,991,678,1,1,65,167,1,10:04
2024-25,1641763,Julian Phillips,Julian,1610612741,CHI,Chicago Bulls,0022400136,2024-11-01T00:00:00,CHI @ BKN,L,14.0,0.088,0.0,0.077,0.0,0.125,0.4,0.333,0.5,0.077,0.133,0.125,0.0,0.0,0.0,0.0,0.286,0.167,0.061,1,1040,1040,1040,1538,1791,1738,1813,1135,1293,281,363,168,1560,1293,1114,1,991,678,1,1513,933,1683,1,13:55
2024-25,202709,Cory Joseph,Cory,1610612753,ORL,Orlando Magic,0022400133,2024-11-01T00:00:00,ORL @ CLE,L,4.0,0.091,0.167,0.1,0.333,0.2,0.0,0.0,0.0,0.333,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.188,1,1040,1040,1040,1885,1763,1041,1684,362,886,1080,1149,1085,292,608,89,1,991,1,1,1,1437,930,1,4:08
2024-25,1642274,Yves Missi,Yves,1610612740,NOP,New Orleans Pelicans,0022400138,2024-11-01T00:00:00,NOP vs. IND,W,26.0,0.078,0.077,0.098,0.0,0.0,0.0,0.0,0.857,0.267,0.455,0.0,0.0,0.0,0.333,1.0,0.2,0.154,0.062,1,1,1,1,822,1851,1577,1718,1135,1613,1080,1149,64,548,121,1547,1,991,376,1988,1089,1013,1678,1,26:10
2024-25,1629627,Zion Williamson,Zion,1610612740,NOP,New Orleans Pelicans,0022400138,2024-11-01T00:00:00,NOP vs. IND,W,37.0,0.283,0.326,0.26,0.1,0.091,0.417,0.5,0.083,0.217,0.171,0.417,0.429,0.333,0.0,0.0,0.214,0.5,0.315,1,1,1,1,143,274,281,421,1060,1448,273,132,1062,787,1060,217,1861,352,678,1,1208,65,279,1,36:54
2024-25,1630573,Sam Hauser,Sam,1610612738,BOS,Boston Celtics,0022400132,2024-11-01T00:00:00,BOS @ CHA,W,18.0,0.105,0.182,0.111,0.5,0.176,0.0,0.0,0.333,0.5,0.455,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.162,1,1,1,1,1342,1674,954,1612,111,1034,1080,1149,415,51,121,325,1404,991,678,1,1,1437,1104,1,17:31
2024-25,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,0022400138,2024-11-01T00:00:00,IND @ NOP,L,30.0,0.246,0.192,0.235,0.182,0.217,0.0,0.0,0.0,0.286,0.222,0.105,0.364,0.0,1.0,0.5,0.235,0.143,0.182,1,1040,1040,1040,572,454,890,576,820,821,1080,1149,1085,460,747,1246,1768,991,1,1748,1313,1029,961,1,29:55
2024-25,1628464,Daniel Theis,Daniel,1610612740,NOP,New Orleans Pelicans,0022400138,2024-11-01T00:00:00,NOP vs. IND,W,13.0,0.091,0.071,0.1,0.167,0.111,0.0,0.0,0.4,0.231,0.278,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.077,1,1,1,1,1582,1763,1603,1684,846,1371,1080,1149,340,715,510,1259,1,991,678,1988,1,1437,1620,1,13:14
2024-25,201950,Jrue Holiday,Jrue,1610612738,BOS,Boston Celtics,0022400132,2024-11-01T00:00:00,BOS @ CHA,W,32.0,0.167,0.185,0.194,0.333,0.194,0.071,0.111,0.0,0.278,0.185,0.083,0.0,0.1,0.0,0.4,0.222,0.214,0.182,1,1,1,1,447,1092,940,944,362,956,1037,1025,1085,505,973,1370,1,974,678,1718,1237,739,961,1,31:56
2024-25,202696,Nikola Vučević,Nikola,1610612741,CHI,Chicago Bulls,0022400136,2024-11-01T00:00:00,CHI @ BKN,L,34.0,0.151,0.333,0.169,0.273,0.148,0.357,0.278,0.375,0.348,0.355,0.167,0.0,0.2,1.0,0.0,0.0,0.357,0.329,1,1040,1040,1040,320,1281,200,1149,549,1192,364,541,393,286,271,916,1,736,1,1,1,279,229,1,33:56
2024-25,1630544,Tre Mann,Tre,1610612766,CHA,Charlotte Hornets,0022400132,2024-11-01T00:00:00,CHA vs. BOS,L,30.0,0.28,0.4,0.305,0.3,0.207,0.0,0.0,0.091,0.2,0.154,0.417,0.3,0.0,0.333,0.25,0.0,0.0,0.365,1,1040,1040,1040,594,285,95,231,484,873,1080,1149,1044,837,1155,217,1592,991,376,1494,1,1437,142,1,29:31
2024-25,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,0022400139,2024-11-01T00:00:00,DEN @ MIN,L,14.0,0.154,0.111,0.2,0.0,0.167,0.0,0.0,0.143,0.0,0.071,0.0,0.0,0.2,0.0,0.2,0.125,0.0,0.077,1,1040,1040,1040,1564,1241,1392,859,1135,1072,1080,1149,896,1719,1643,1547,1,736,678,1442,734,1437,1620,1,13:32
2024-25,1642355,Bronny James,Bronny,1610612747,LAL,Los Angeles Lakers,0022400137,2024-11-01T00:00:00,LAL @ TOR,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2081,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,0:08
2024-25,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,0022400133,2024-11-01T00:00:00,ORL @ CLE,L,20.0,0.102,0.0,0.103,0.0,0.125,0.0,0.0,0.0,0.063,0.05,0.0,0.25,0.25,0.0,0.0,0.143,0.0,0.0,1,1040,1040,1040,1158,1690,1738,1678,1135,1293,1080,1149,1085,1630,1757,1547,1404,582,678,1,816,1437,1787,1,20:19
2024-25,203924,Jerami Grant,Jerami,1610612757,POR,Portland Trail Blazers,0022400140,2024-11-01T00:00:00,POR vs. OKC,L,28.0,0.2,0.238,0.22,0.333,0.35,0.4,0.333,0.0,0.2,0.13,0.133,0.077,0.0,0.5,0.167,0.143,0.353,0.279,1,1040,1040,1040,692,751,621,704,362,268,281,363,1085,837,1317,1084,807,991,193,1408,816,290,411,1,28:17
2024-25,1642450,Daniss Jenkins,Daniss,1610612765,DET,Detroit Pistons,0022400134,2024-11-01T00:00:00,DET vs. NYK,L,4.0,0.125,0.0,0.167,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1040,1040,1040,1922,1504,1738,1157,1135,289,1080,1149,1085,1719,1818,1547,1,991,678,1,1925,1437,1787,1,3:30
2024-25,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,Sacramento Kings,0022400135,2024-11-01T00:00:00,SAC @ ATL,W,37.0,0.263,0.333,0.235,0.571,0.24,0.208,0.214,0.0,0.194,0.152,0.136,0.5,0.571,0.0,0.25,0.2,0.211,0.32,1,1,1,1,134,357,200,576,88,704,691,711,1085,917,1178,1079,1903,120,678,1494,1089,756,259,1,37:07
2024-25,1629726,Garrison Mathews,Garrison,1610612737,ATL,Atlanta Hawks,0022400135,2024-11-01T00:00:00,ATL vs. SAC,L,30.0,0.231,0.296,0.273,0.467,0.419,0.0,0.0,0.0,0.045,0.042,0.1,0.0,0.5,0.333,0.0,0.2,0.1,0.319,1,1040,1040,1040,590,538,357,359,226,124,1080,1149,1085,1690,1776,1259,1,126,376,1,1089,1247,261,1,29:36
2024-25,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,0022400133,2024-11-01T00:00:00,CLE vs. ORL,W,29.0,0.319,0.286,0.291,0.333,0.36,0.545,0.5,0.2,0.087,0.107,0.286,0.333,0.2,0.5,0.0,0.417,0.333,0.329,1,1,1,1,670,145,392,292,362,239,131,132,739,1521,1464,463,1627,736,193,1,1867,302,232,1,28:32
2024-25,1630618,D.J. Carton,D.J.,1610612761,TOR,Toronto Raptors,0022400137,2024-11-01T00:00:00,TOR vs. LAL,L,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1040,1040,1040,1831,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,5:18
2024-25,1631216,Caleb Houstan,Caleb,1610612753,ORL,Orlando Magic,0022400133,2024-11-01T00:00:00,ORL @ CLE,L,4.0,0.091,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1040,1040,1040,1885,1763,1738,1684,1135,886,1080,1149,1085,1719,1818,1547,1,991,678,1,1925,1437,1787,1,4:08
2024-25,1642275,Tidjane Salaün,Tidjane,1610612766,CHA,Charlotte Hornets,0022400132,2024-11-01T00:00:00,CHA vs. BOS,L,19.0,0.102,0.167,0.132,0.333,0.25,0.0,0.0,0.1,0.417,0.273,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.191,1,1040,1040,1040,1256,1690,1041,1478,362,619,1080,1149,1022,165,532,1114,1,991,678,1,1,1437,913,1,19:01
2024-25,204060,Joe Ingles,Joe,1610612750,MIN,Minnesota Timberwolves,0022400139,2024-11-01T00:00:00,MIN vs. DEN,W,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1867,1701,1738,1925,1135,1613,1080,1149,1,1719,51,556,1627,991,678,1,1,1437,1787,1,4:33
2024-25,203497,Rudy Gobert,Rudy,1610612750,MIN,Minnesota Timberwolves,0022400139,2024-11-01T00:00:00,MIN vs. DEN,W,36.0,0.167,0.2,0.159,0.0,0.0,0.3,0.333,0.667,0.435,0.483,0.1,0.167,0.143,0.4,0.5,0.167,0.231,0.179,1,1,1,1,192,1092,812,1252,1135,1613,478,363,93,152,102,1259,1120,885,355,1748,913,682,986,1,35:58
2024-25,1628989,Kevin Huerter,Kevin,1610612758,SAC,Sacramento Kings,0022400135,2024-11-01T00:00:00,SAC @ ATL,W,24.0,0.241,0.182,0.295,0.333,0.471,0.0,0.0,0.2,0.067,0.1,0.235,0.125,0.2,0.0,0.0,0.25,0.0,0.179,1,1,1,1,938,481,954,264,362,85,1080,1149,739,1605,1492,642,952,736,678,1,1325,1437,987,1,24:20
2024-25,1641715,Cam Whitmore,Cam,1610612745,HOU,Houston Rockets,0022400129,2024-10-31T00:00:00,HOU @ DAL,W,8.0,0.444,0.4,0.462,0.5,0.4,0.2,0.286,0.5,0.0,0.2,0.333,0.5,0.0,0.0,0.5,0.2,0.2,0.353,1,1,1,1,1755,15,95,30,111,139,694,505,168,1719,843,325,1903,991,678,1748,1089,769,167,1,7:31
2024-25,1642345,Oso Ighodaro,Oso,1610612756,PHX,Phoenix Suns,0022400131,2024-10-31T00:00:00,PHX @ LAC,W,5.0,0.111,0.5,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1,1,1,1,1864,1629,19,859,1135,1613,1080,1149,1,1719,51,1547,1,991,678,1,1925,1437,533,1,4:35
2024-25,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,0022400128,2024-10-31T00:00:00,MEM vs. MIL,W,26.0,0.25,0.227,0.267,0.0,0.308,0.176,0.158,0.0,0.156,0.147,0.167,0.429,0.0,0.0,0.0,0.308,0.118,0.206,1,1,1,1,825,406,682,384,1135,406,785,890,1085,1115,1211,916,1861,991,678,1,1602,1172,794,1,26:09
2024-25,1629634,Brandon Clarke,Brandon,1610612763,MEM,Memphis Grizzlies,0022400128,2024-10-31T00:00:00,MEM vs. MIL,W,12.0,0.115,0.273,0.176,0.0,0.0,0.091,0.077,0.0,0.133,0.133,0.25,0.0,0.0,0.0,0.0,0.25,0.125,0.206,1,1,1,1,1639,1603,461,1091,1135,1613,1000,1101,1085,1236,1293,556,1,991,678,1,1325,1108,798,1,11:40
2024-25,1628415,Dillon Brooks,Dillon,1610612745,HOU,Houston Rockets,0022400129,2024-10-31T00:00:00,HOU @ DAL,W,41.0,0.168,0.188,0.181,0.286,0.3,0.2,0.2,0.067,0.1,0.089,0.111,0.0,0.0,0.25,0.0,0.067,0.217,0.198,1,1,1,1,22,1090,915,1055,508,441,694,727,1082,1424,1573,1185,1,991,513,1,506,738,869,1,40:54
